"Driver","GP","Year","Team","LapTimeQ1","PositionQ1","GapToKnockoutQ1","LapTimeQ2","PositionQ2","GapToKnockoutQ2","GridPosition","RacePosition","Status","Points","PositionDifference","ChampionshipPoints","LastRacePosition","TeamChampionshipPoints","TeammateLastRacePosition","LapTimeFP1","GapToFastestFP1","PositionFP1","LapTimeFP2","GapToFastestFP2","PositionFP2","LapTimeFP3","GapToFastestFP3","PositionFP3","StartingTire","NumberOfPitStops","TiresUsed","MadeItToQ2","MadeItToQ3","DNF","Strategy","TireSOFT","TireMEDIUM","TireHARD","TireWET","TireINTERMEDIATE","TireUNKNOWN","MostPopularStrategy","AlternativeStrategy","Pitlane","DNFDriving","DNFMechanical"
"MAZ","Netherlands",2021,"Haas F1 Team",71.875,20,-1.386,NA,NA,NA,18,20,"Hydraulics",0,-2,0,20,0,18,73.516,2.01600000000001,17,72.835,1.93300000000001,19,72.136,2.513,18,"MEDIUM",1,"MEDIUM, HARD",0,NA,1,"MEDIUM-HARD",0,1,0,0,0,0,"SOFT-HARD",1,0,0,1
"MAZ","Portugal",2021,"Haas F1 Team",80.912,20,-1.11499999999999,NA,NA,NA,20,19,"+2 Laps",0,1,0,19,0,17,83.52,3.872,20,82.638,2.801,20,80.64,2.151,19,"MEDIUM",2,"MEDIUM, HARD, SOFT",0,NA,0,"MEDIUM-MEDIUM-MEDIUM-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-HARD-SOFT",0,0,0,0
"MAZ","Qatar",2021,"Haas F1 Team",85.859,20,-2.99600000000001,NA,NA,NA,20,18,"+2 Laps",0,2,0,18,0,16,87.5,3.777,20,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT",0,NA,0,"MEDIUM-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,0
"MAZ","Russia",2021,"Haas F1 Team",113.764,19,-4.91,NA,NA,NA,15,18,"+2 Laps",0,-3,0,18,0,20,98.586,4.15900000000001,19,96.099,2.506,19,NA,NA,NA,"MEDIUM",2,"MEDIUM, HARD, INTERMEDIATE",0,NA,0,"MEDIUM-HARD-INTERMEDIATE",0,1,0,0,0,0,"HARD-MEDIUM-INTERMEDIATE",1,0,0,0
"MAZ","Saudi Arabia",2021,"Haas F1 Team",90.473,20,-1.529,NA,NA,NA,20,18,"Collision",0,2,0,18,0,20,93.464,3.67800000000001,20,91.629,2.611,20,90.979,2.87899999999999,20,"MEDIUM",1,"MEDIUM, HARD",0,NA,1,"MEDIUM-HARD",0,1,0,0,0,0,"HARD-MEDIUM-MEDIUM",1,0,1,0
"MAZ","Spain",2021,"Haas F1 Team",79.807,20,-1.258,NA,NA,NA,20,19,"+2 Laps",0,1,0,19,0,18,81.976,3.47199999999999,20,80.753,2.583,20,80.237,2.402,20,"SOFT",1,"SOFT, MEDIUM",0,NA,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0
"MAZ","Styria",2021,"Haas F1 Team",66.192,20,-1.05,NA,NA,NA,20,18,"+3 Laps",0,2,0,18,0,16,68.081,2.17099999999999,20,67.315,1.97999999999999,18,66.692,2.32300000000001,20,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MAZ","Turkey",2021,"Haas F1 Team",88.449,20,-2.66200000000001,NA,NA,NA,18,20,"+2 Laps",0,-2,0,20,0,19,87.019,2.84099999999999,20,85.698,1.894,20,93.425,2.97800000000001,17,"INTERMEDIATE",0,"INTERMEDIATE",0,NA,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0
"MSC","Abu Dhabi",2021,"Haas F1 Team",84.906,19,-0.680999999999997,NA,NA,NA,19,14,"+1 Lap",0,5,0,14,0,NA,87.698,2.68900000000001,19,85.784,2.093,19,85.34,2.066,19,"SOFT",1,"SOFT, HARD, SOFT",0,NA,0,"SOFT-HARD-SOFT",1,0,0,0,0,0,"MEDIUM-HARD-SOFT",1,0,0,0
"MSC","Abu Dhabi",2022,"Haas F1 Team",85.711,11,0.0710000000000121,85.225,13,-0.156999999999996,12,16,"+1 Lap",0,-4,12,16,29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,0,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"MSC","Austin",2021,"Haas F1 Team",96.499,19,-0.579000000000008,NA,NA,NA,16,16,"+2 Laps",0,0,0,16,0,17,98.866,3.99199999999999,19,97.041,2.199,17,96.671,2.288,19,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",0,NA,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"MSC","Austin",2022,"Haas F1 Team",97.111,19,-0.179000000000002,NA,NA,NA,16,15,"Finished",0,1,12,15,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, MEDIUM, HARD",0,NA,0,"HARD-MEDIUM-HARD",0,0,1,0,0,0,"MEDIUM-HARD-HARD-SOFT",1,0,0,0
"MSC","Australia",2022,"Haas F1 Team",80.104,15,0,80.465,15,-1.32899999999999,15,13,"+1 Lap",0,2,0,13,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,0,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MSC","Austria",2021,"Haas F1 Team",66.041,19,-0.899000000000001,NA,NA,NA,19,16,"+2 Laps",0,3,0,16,0,18,67.473,1.56299999999999,18,66.886,1.551,17,65.992,1.623,17,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MSC","Austria",2022,"Haas F1 Team",66.405,10,0.183999999999997,66.151,9,0.0090000000000003,9,6,"+1 Lap",8,3,8,6,22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM",1,0,0,0
"MSC","Azerbaijan",2021,"Haas F1 Team",104.158,17,-1.22399999999999,NA,NA,NA,17,13,"Finished",0,4,0,13,0,14,106.899,3.71499999999999,19,106.095,3.98,19,105.282,3.03100000000001,19,"SOFT",1,"SOFT, HARD, SOFT",0,NA,0,"SOFT-HARD-SOFT-SOFT-SOFT-SOFT",1,0,0,0,0,0,"SOFT-HARD-HARD-SOFT",1,0,0,0
"MSC","Azerbaijan",2022,"Haas F1 Team",105.775,20,-1.297,NA,NA,NA,20,14,"+1 Lap",0,6,12,14,27,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, MEDIUM, HARD",0,NA,0,"HARD-MEDIUM-HARD",0,0,1,0,0,0,"MEDIUM",1,0,0,0
"MSC","Bahrain",2021,"Haas F1 Team",92.449,19,-0.796000000000006,NA,NA,NA,18,16,"+1 Lap",0,2,0,16,0,20,94.501,3.107,19,93.297,2.45,18,93.422,2.845,18,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"SOFT-MEDIUM-HARD",1,0,0,0
"MSC","Bahrain",2022,"Haas F1 Team",92.38,13,0.345999999999989,91.998,12,-0.281000000000006,12,11,"Finished",0,1,0,11,10,5,96.536,2.34299999999999,18,93.085,1.149,8,94.295,1.75099999999999,14,"SOFT",1,"SOFT, MEDIUM, SOFT",1,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-HARD-MEDIUM-SOFT",1,0,0,0
"MSC","Belgium",2021,"Haas F1 Team",123.973,18,-2.149,NA,NA,NA,17,16,"Finished",0,1,0,16,0,17,109.059,3.86,20,107.529,3.057,20,121.269,4.345,15,"WET",0,"WET",0,NA,0,"WET",0,0,0,1,0,0,"UNKNOWN",1,0,0,0
"MSC","Belgium",2022,"Haas F1 Team",106.342,15,0,107.718,15,-2.04299999999999,19,17,"+1 Lap",0,2,12,17,27,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,0,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD",1,0,0,0
"MSC","Brazil",2021,"Haas F1 Team",70.329,19,-0.731000000000009,NA,NA,NA,18,18,"+2 Laps",0,0,0,18,0,17,70.885,1.83499999999999,16,74.066,2.828,19,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",0,NA,0,"MEDIUM-MEDIUM-MEDIUM-HARD-MEDIUM-MEDIUM",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-MEDIUM-HARD",1,0,0,0
"MSC","Brazil",2022,"Haas F1 Team",76.361,20,-1.42999999999999,NA,NA,NA,12,13,"Finished",0,-1,12,13,29,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT",0,NA,0,"MEDIUM-SOFT-SOFT",0,1,0,0,0,0,"MEDIUM-MEDIUM-SOFT-SOFT",1,0,0,0
"MSC","Canada",2022,"Haas F1 Team",93.707,11,0.358999999999995,85.684,6,0.690999999999988,6,19,"Engine",0,-13,0,19,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",0,"MEDIUM",1,1,1,"MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,1
"MSC","France",2021,"Haas F1 Team",92.942,14,0.117999999999995,NA,NA,NA,15,19,"+1 Lap",0,-4,0,19,0,20,97.329,3.881,19,95.512,2.64,19,94.143,2.84299999999999,19,"MEDIUM",1,"MEDIUM, HARD",1,NA,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MSC","France",2022,"Haas F1 Team",93.701,19,-0.278000000000006,NA,NA,NA,17,15,"Finished",0,2,20,15,43,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"MSC","Great Britain",2021,"Haas F1 Team",88.738,19,-0.720999999999989,NA,NA,NA,18,18,"+1 Lap",0,0,0,18,0,17,89.227,2.19199999999999,16,94.017,4.11500000000001,20,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD",0,0,0,0
"MSC","Great Britain",2022,"Haas F1 Team",102.708,19,-0.710000000000008,NA,NA,NA,19,8,"Finished",4,11,12,8,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",2,"MEDIUM, HARD, SOFT",0,NA,0,"MEDIUM-MEDIUM-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-SOFT",1,0,0,0
"MSC","Hungary",2021,"Haas F1 Team",NA,20,NA,NA,NA,NA,20,12,"+1 Lap",0,8,0,12,0,14,80.383,2.828,17,79.817,2.80500000000001,19,79.406,2.58,19,"INTERMEDIATE",2,"INTERMEDIATE, MEDIUM, HARD",NA,NA,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT",1,0,0,0
"MSC","Hungary",2022,"Haas F1 Team",79.164,14,0.0409999999999968,79.202,15,-0.756999999999991,15,14,"+1 Lap",0,1,12,14,27,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,0,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"MSC","Imola",2021,"Haas F1 Team",76.279,18,-0.447000000000003,NA,NA,NA,18,16,"+2 Laps",0,2,0,16,0,17,79.48,2.916,19,77.35,1.983,19,76.448,1.49000000000001,16,"WET",3,"WET, INTERMEDIATE, SOFT, MEDIUM",0,NA,0,"WET-INTERMEDIATE-SOFT-MEDIUM-MEDIUM",0,0,0,1,0,0,"INTERMEDIATE-MEDIUM-MEDIUM",1,0,0,0
"MSC","Japan",2022,"Haas F1 Team",91.152,13,0.103999999999999,91.439,15,-0.783000000000001,15,17,"Finished",0,-2,0,17,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERMEDIATE",1,"INTERMEDIATE, WET, INTERMEDIATE",1,0,0,"INTERMEDIATE-WET-INTERMEDIATE",0,0,0,0,1,0,"INTERMEDIATE",1,0,0,0
"MSC","Mexico",2021,"Haas F1 Team",78.858,18,-0.731999999999999,NA,NA,NA,14,19,"Collision",0,-5,0,19,0,18,82.144,3.803,19,79.62,2.319,16,79.238,2.214,18,"MEDIUM",0,"MEDIUM",0,NA,1,"MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,1,0
"MSC","Mexico",2022,"Haas F1 Team",80.419,16,-0.126000000000005,NA,NA,NA,15,16,"+1 Lap",0,-1,12,16,29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM",0,NA,0,"SOFT-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD-SOFT",1,0,0,0
"MSC","Miami",2022,"Haas F1 Team",90.645,11,0.199999999999989,90.423,15,-0.295000000000002,15,15,"Finished",0,0,20,15,41,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,0,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"MSC","Monaco",2021,"Haas F1 Team",NA,20,NA,NA,NA,NA,20,18,"+3 Laps",0,2,0,18,0,17,74.801,2.31399999999999,18,74.416,2.73200000000001,19,73.139,1.845,14,"SOFT",1,"SOFT, HARD",NA,NA,0,"SOFT-HARD",1,0,0,0,0,0,"SOFT-HARD",0,0,0,0
"MSC","Monaco",2022,"Haas F1 Team",73.469,14,0.0720000000000027,73.081,15,-0.393000000000001,15,19,"Accident",0,-4,0,19,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERMEDIATE",1,"INTERMEDIATE, HARD",1,0,1,"INTERMEDIATE-HARD-HARD",0,0,0,0,1,0,"HARD-HARD-HARD",1,0,1,0
"MSC","Monza",2021,"Haas F1 Team",82.248,18,-0.358000000000004,NA,NA,NA,18,15,"Finished",0,3,0,15,0,16,83.551,2.625,20,86.012,2.76599999999999,19,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MSC","Monza",2022,"Haas F1 Team",83.005,20,-0.438000000000002,NA,NA,NA,17,12,"Finished",0,5,12,12,29,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT",0,NA,0,"MEDIUM-SOFT",0,1,0,0,0,0,"SOFT-MEDIUM-SOFT-SOFT",1,0,0,0
"MSC","Netherlands",2021,"Haas F1 Team",71.387,19,-0.897999999999996,NA,NA,NA,17,18,"+3 Laps",0,-1,0,18,0,20,73.847,2.34700000000001,18,72.607,1.705,17,72.366,2.743,20,"SOFT",2,"SOFT, HARD, MEDIUM",0,NA,0,"SOFT-HARD-MEDIUM",1,0,0,0,0,0,"SOFT-HARD",1,0,0,0
"MSC","Netherlands",2022,"Haas F1 Team",71.741,12,0.0850000000000079,71.42,9,0.0080000000000097,8,13,"Finished",0,-5,20,13,43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-MEDIUM-HARD-SOFT-SOFT",0,1,0,0,0,0,"SOFT-HARD-SOFT-SOFT",1,0,0,0
"MSC","Portugal",2021,"Haas F1 Team",80.452,19,-0.654999999999987,NA,NA,NA,19,17,"+2 Laps",0,2,0,17,0,19,81.939,2.291,18,81.232,1.395,17,80.033,1.544,16,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-HARD-SOFT",1,0,0,0
"MSC","Qatar",2021,"Haas F1 Team",83.407,19,-0.544000000000011,NA,NA,NA,19,16,"+1 Lap",0,3,0,16,0,18,86.699,2.97600000000001,18,85.575,2.42699999999999,19,84.68,2.37,19,"SOFT",1,"SOFT, MEDIUM",0,NA,0,"SOFT-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,0
"MSC","Russia",2021,"Haas F1 Team",109.83,17,-0.975999999999999,NA,NA,NA,14,20,"Oil leak",0,-6,0,20,0,18,98.977,4.55,20,96.23,2.637,20,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",0,NA,1,"MEDIUM-HARD",0,1,0,0,0,0,"HARD-MEDIUM-INTERMEDIATE",1,0,0,1
"MSC","Saudi Arabia",2021,"Haas F1 Team",89.464,19,-0.519999999999996,NA,NA,NA,19,20,"Accident",0,-1,0,20,0,18,91.525,1.739,18,90.652,1.634,18,90.933,2.833,19,"MEDIUM",0,"MEDIUM",0,NA,1,"MEDIUM",0,1,0,0,0,0,"HARD-MEDIUM-MEDIUM",1,0,1,0
"MSC","Saudi Arabia",2022,"Haas F1 Team",90.167,14,0.0889999999999986,89.92,14,-0.301999999999992,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-1,"",1,0,0,"",0,0,0,0,0,1,"MEDIUM-HARD",1,NA,0,0
"MSC","Singapore",2022,"Haas F1 Team",115.736,14,0.177999999999997,114.37,13,-0.364000000000004,12,13,"+1 Lap",0,-1,12,13,27,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERMEDIATE",2,"INTERMEDIATE, MEDIUM, SOFT",1,0,0,"INTERMEDIATE-MEDIUM-SOFT",0,0,0,0,1,0,"INTERMEDIATE-MEDIUM",1,0,0,0
"MSC","Spain",2021,"Haas F1 Team",79.117,18,-0.567999999999998,NA,NA,NA,18,18,"+2 Laps",0,0,0,18,0,19,80.766,2.262,18,80.326,2.15600000000001,19,79.999,2.164,19,"SOFT",1,"SOFT, MEDIUM",0,NA,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0
"MSC","Spain",2022,"Haas F1 Team",80.683,11,0.197000000000003,80.436,10,0,10,14,"+1 Lap",0,-4,0,14,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-SOFT-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-MEDIUM-SOFT",1,0,0,0
"MSC","Styria",2021,"Haas F1 Team",66.041,19,-0.899000000000001,NA,NA,NA,19,16,"+2 Laps",0,3,0,16,0,18,67.473,1.56299999999999,18,66.886,1.551,17,65.992,1.623,17,"MEDIUM",1,"MEDIUM, HARD",0,NA,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"MSC","Turkey",2021,"Haas F1 Team",85.555,14,0.231999999999999,85.2,14,-0.557999999999993,14,19,"+2 Laps",0,-5,0,19,0,20,86.636,2.458,19,85.48,1.676,19,92.228,1.78100000000001,13,"INTERMEDIATE",0,"INTERMEDIATE",1,0,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0
"NOR","70th",2020,"McLaren",87.217,7,0.540000000000006,86.885,10,0,10,9,"Finished",2,1,98,9,198,13,87.846,1.67999999999999,12,86.867,1.261,8,87.202,0.581000000000003,3,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD",0,0,0,0
"NOR","Abu Dhabi",2019,"McLaren",97.545,13,0.165000000000006,96.764,8,0.0949999999999988,6,8,"+1 Lap",4,-2,42,8,112,10,99.628,2.67099999999999,11,97.918,1.66200000000001,12,98.1,1.53400000000001,13,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"NOR","Abu Dhabi",2020,"McLaren",96.016,5,1.059,95.849,5,0.433000000000007,4,5,"Finished",10,-1,55,5,93,6,99.352,1.974,13,97.438,1.34099999999999,5,96.994,0.742999999999995,5,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"NOR","Abu Dhabi",2021,"McLaren",83.553,8,0.671999999999997,83.256,7,0.192000000000007,3,7,"Finished",6,-4,90,7,140,12,86.123,1.114,12,85.072,1.381,12,84.106,0.832000000000008,5,"SOFT",2,"SOFT, HARD, MEDIUM",1,1,0,"SOFT-HARD-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD-SOFT",1,0,0,0
"NOR","Abu Dhabi",2022,"McLaren",85.387,5,0.39500000000001,84.903,6,0.165000000000006,7,6,"Finished",9,1,77,6,109,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"NOR","Abu Dhabi",2023,"McLaren",84.368,6,0.231999999999999,83.92,2,0.358000000000004,5,5,"Finished",10,0,180,5,260,6,NA,NA,NA,84.852,0.0429999999999921,2,84.513,0.0949999999999988,2,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD",0,0,0,0
"NOR","Austin",2019,"McLaren",93.353,1,0.807999999999993,93.316,6,0.466000000000008,8,7,"Finished",6,1,34,7,88,8,96.263,2.206,18,94.882,1.65000000000001,11,93.818,0.513000000000005,3,"SOFT",2,"SOFT, HARD, MEDIUM",1,1,0,"SOFT-HARD-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,0
"NOR","Austin",2021,"McLaren",94.551,5,1.369,93.88,3,1.25699999999999,7,8,"Finished",4,-1,82,8,132,5,96.855,1.98099999999999,10,95.203,0.36099999999999,3,94.945,0.561999999999998,5,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD",0,0,0,0
"NOR","Austin",2022,"McLaren",96.465,8,0.466999999999999,96.341,10,0,6,6,"Finished",8,0,66,6,90,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD-SOFT",1,0,0,0
"NOR","Austin",2023,"McLaren",95.11,2,1.10300000000001,95.441,6,0.238,2,2,"Finished",18,0,126,2,176,17,97.256,1.34399999999999,15,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM-SOFT",1,0,0,0
"NOR","Australia",2019,"McLaren",82.702,8,0.26400000000001,82.423,9,0.109000000000009,8,12,"+1 Lap",0,-4,8,12,8,20,85.966,2.367,18,84.733,2.133,18,84.568,2.27600000000001,18,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"SOFT-HARD",0,0,0,0
"NOR","Australia",2022,"McLaren",79.28,7,0.823999999999998,79.066,6,0.0700000000000073,4,5,"Finished",10,-1,10,5,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"NOR","Australia",2023,"McLaren",78.243,12,0.227999999999994,78.119,13,-0.35799999999999,13,6,"Finished",8,7,8,6,12,8,79.536,0.745999999999995,7,80.176,1.289,8,79.146,1.581,20,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,0,0,"MEDIUM-HARD-SOFT-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-HARD-SOFT-SOFT",1,0,0,0
"NOR","Australia",2024,"McLaren",77.43,11,0.278999999999996,76.75,7,0.15100000000001,3,3,"Finished",15,0,27,3,55,4,78.564,0,1,78.155,0.878,9,77.49,0.77600000000001,10,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM",1,0,0,0
"NOR","Austria",2019,"McLaren",64.361,5,0.417000000000002,64.211,9,0.25500000000001,5,6,"+1 Lap",8,-1,16,6,42,8,66.125,1.28699999999999,10,65.952,0.866,10,64.986,0.999000000000002,6,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"NOR","Austria",2020,"McLaren",64.606,11,0.488,63.819,4,0.222000000000008,3,3,"Finished",16,0,29,3,57,5,65.621,0.805000000000007,6,65.087,0.783000000000001,6,64.95,0.819999999999993,10,"SOFT",2,"SOFT, HARD, MEDIUM",1,1,0,"SOFT-HARD-MEDIUM-MEDIUM",1,0,0,0,0,0,"SOFT-HARD-MEDIUM-MEDIUM",0,0,0,0
"NOR","Austria",2021,"McLaren",64.584,3,0.558000000000007,64.298,2,0.365000000000009,3,5,"+1 Lap",10,-2,56,5,78,13,66.861,0.950999999999993,16,65.994,0.658999999999992,7,65.228,0.859000000000009,6,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"NOR","Austria",2022,"McLaren",66.33,8,0.259,85.847,15,-19.687,10,7,"+1 Lap",6,3,30,7,40,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,0,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM",1,0,0,0
"NOR","Austria",2023,"McLaren",65.617,6,0.146000000000001,65.038,3,0.34899999999999,4,4,"Finished",12,0,40,4,60,16,67.368,1.626,20,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD-HARD",0,0,0,0
"NOR","Austria",2024,"McLaren",65.45,4,0.206000000000003,65.103,6,0.170999999999992,2,20,"+7 Laps",0,-18,129,20,217,2,66.88,1.19500000000001,13,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM-SOFT",1,0,0,0
"NOR","Azerbaijan",2019,"McLaren",102.371,11,1.036,102.084,7,0.314000000000007,7,8,"Finished",4,-1,22,8,72,7,NA,NA,NA,104.295,1.423,10,103.924,2.31999999999999,13,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM",1,0,0,0
